clue_id,puzzle_id
446659,1907
446660,1907
446661,1907
446662,1907
446663,1907
446664,1907
446665,1907
446666,1907
446667,1907
446668,1907
446669,1907
446670,1907
446671,1907
446672,1907
446673,1907
446674,1907
446675,1907
446676,1907
446677,1907
446678,1907
446679,1907
446680,1907
446681,1907
446682,1907
446683,1907
446684,1907
446685,1907
446686,1908
446687,1908
446688,1908
446689,1908
446690,1908
446691,1908
446692,1908
446693,1908
446694,1908
446695,1908
446696,1908
446697,1908
446698,1908
446699,1908
446700,1908
446701,1908
446702,1908
446703,1908
446704,1908
446705,1908
446706,1908
446707,1908
446708,1908
446709,1908
446710,1908
446711,1908
446712,1908
446713,1908
446714,1908
446715,1908
446716,1908
446717,1908
449760,1909
449761,1909
449762,1909
449763,1909
449764,1909
449765,1909
449766,1909
449767,1909
449768,1909
449769,1909
449770,1909
449771,1909
449772,1909
449773,1909
449774,1909
449775,1909
449776,1909
449777,1909
449778,1909
449779,1909
449780,1909
449781,1909
449782,1909
449783,1909
449784,1909
449785,1909
449786,1909
449787,1909
449788,1909
449789,1909
449790,1909
449791,1909
425535,1910
425536,1910
425537,1910
425538,1910
425539,1910
425540,1910
425541,1910
425542,1910
425543,1910
425544,1910
425545,1910
425546,1910
425547,1910
425548,1910
425549,1910
425550,1910
425551,1910
425552,1910
425553,1910
425554,1910
425555,1910
425556,1910
425557,1910
425558,1910
425559,1910
425560,1910
416367,1911
416368,1911
416369,1911
416370,1911
416371,1911
416372,1911
416373,1911
416374,1911
416375,1911
416376,1911
416377,1911
416378,1911
416379,1911
416380,1911
416381,1911
416382,1911
416383,1911
416384,1911
416385,1911
416386,1911
416387,1911
416388,1911
416389,1911
416390,1911
416391,1911
416392,1911
416393,1911
416394,1911
431873,1912
431874,1912
431875,1912
431876,1912
431877,1912
431878,1912
431879,1912
431880,1912
431881,1912
431882,1912
431883,1912
431884,1912
431885,1912
431886,1912
431887,1912
431888,1912
431889,1912
431890,1912
431891,1912
431892,1912
431893,1912
431894,1912
431895,1912
431896,1912
431897,1912
431898,1912
431899,1912
431900,1912
431901,1912
431902,1912
431903,1912
431904,1912
371878,1913
371879,1913
371880,1913
371881,1913
371882,1913
371883,1913
371884,1913
371885,1913
371886,1913
371887,1913
371888,1913
371889,1913
371890,1913
371891,1913
371892,1913
371893,1913
371894,1913
371895,1913
371896,1913
371897,1913
371898,1913
371899,1913
371900,1913
371901,1913
371902,1913
371903,1913
371904,1913
371905,1913
371906,1913
371907,1913
371908,1913
371909,1913
450616,1914
450617,1914
450618,1914
450619,1914
450620,1914
450621,1914
450622,1914
450623,1914
450624,1914
450625,1914
450626,1914
450627,1914
450628,1914
450629,1914
450630,1914
450631,1914
450632,1914
450633,1914
450634,1914
450635,1914
450636,1914
450637,1914
450638,1914
450639,1914
450640,1914
450641,1914
450642,1914
450643,1914
450644,1914
450645,1914
370656,1915
370657,1915
370658,1915
370659,1915
370660,1915
370661,1915
370662,1915
370663,1915
370664,1915
370665,1915
370666,1915
370667,1915
370668,1915
370669,1915
370670,1915
370671,1915
370672,1915
370673,1915
370674,1915
370675,1915
370676,1915
370677,1915
370678,1915
370679,1915
370680,1915
370681,1915
370682,1915
370683,1915
370684,1915
370685,1915
438925,1916
438926,1916
438927,1916
438928,1916
438929,1916
438930,1916
438931,1916
438932,1916
438933,1916
438934,1916
438935,1916
438936,1916
438937,1916
438938,1916
438939,1916
438940,1916
438941,1916
438942,1916
438943,1916
438944,1916
438945,1916
438946,1916
438947,1916
438948,1916
438949,1916
438950,1916
438951,1916
438952,1916
441309,1917
441310,1917
441311,1917
441312,1917
441313,1917
441314,1917
441315,1917
441316,1917
441317,1917
441318,1917
441319,1917
441320,1917
441321,1917
441322,1917
441323,1917
441324,1917
441325,1917
441326,1917
441327,1917
441328,1917
441329,1917
441330,1917
441331,1917
441332,1917
441333,1917
441334,1917
441335,1917
448409,1918
448410,1918
448411,1918
448412,1918
448413,1918
448414,1918
448415,1918
448416,1918
448417,1918
448418,1918
448419,1918
448420,1918
448421,1918
448422,1918
448423,1918
448424,1918
448425,1918
448426,1918
448427,1918
448428,1918
448429,1918
448430,1918
448431,1918
448432,1918
448433,1918
448434,1918
448435,1918
448436,1918
448437,1918
448438,1918
433630,1919
433631,1919
433632,1919
433633,1919
433634,1919
433635,1919
433636,1919
433637,1919
433638,1919
433639,1919
433640,1919
433641,1919
433642,1919
433643,1919
433644,1919
433645,1919
433646,1919
433647,1919
433648,1919
433649,1919
433650,1919
433651,1919
433652,1919
433653,1919
433654,1919
433655,1919
433656,1919
433657,1919
433658,1919
433659,1919
433660,1919
433661,1919
425791,1920
425792,1920
425793,1920
425794,1920
425795,1920
425796,1920
425797,1920
425798,1920
425799,1920
425800,1920
425801,1920
425802,1920
425803,1920
425804,1920
425805,1920
425806,1920
425807,1920
425808,1920
425809,1920
425810,1920
425811,1920
425812,1920
425813,1920
425814,1920
425815,1920
425816,1920
425817,1920
452946,1921
452947,1921
452948,1921
452949,1921
452950,1921
452951,1921
452952,1921
452953,1921
452954,1921
452955,1921
452956,1921
452957,1921
452958,1921
452959,1921
452960,1921
452961,1921
452962,1921
452963,1921
452964,1921
452965,1921
452966,1921
452967,1921
452968,1921
452969,1921
452970,1921
452971,1921
452972,1921
452973,1921
452974,1921
452975,1921
452976,1921
452977,1921
424855,1922
424856,1922
424857,1922
424858,1922
424859,1922
424860,1922
424861,1922
424862,1922
424863,1922
424864,1922
424865,1922
424866,1922
424867,1922
424868,1922
424869,1922
424870,1922
424871,1922
424872,1922
424873,1922
424874,1922
424875,1922
424876,1922
424877,1922
424878,1922
424879,1922
424880,1922
424881,1922
424882,1922
424883,1922
424884,1922
418928,1923
418929,1923
418930,1923
418931,1923
418932,1923
418933,1923
418934,1923
418935,1923
418936,1923
418937,1923
418938,1923
418939,1923
418940,1923
418941,1923
418942,1923
418943,1923
418944,1923
418945,1923
418946,1923
418947,1923
418948,1923
418949,1923
418950,1923
418951,1923
418952,1923
418953,1923
418954,1923
418955,1923
427574,1924
427575,1924
427576,1924
427577,1924
427578,1924
427579,1924
427580,1924
427581,1924
427582,1924
427583,1924
427584,1924
427585,1924
427586,1924
427587,1924
427588,1924
427589,1924
427590,1924
427591,1924
427592,1924
427593,1924
427594,1924
427595,1924
427596,1924
427597,1924
427598,1924
427599,1924
427600,1924
427601,1924
427602,1924
427603,1924
370220,1925
370221,1925
370222,1925
370223,1925
370224,1925
370225,1925
370226,1925
370227,1925
370228,1925
370229,1925
370230,1925
370231,1925
370232,1925
370233,1925
370234,1925
370235,1925
370236,1925
370237,1925
370238,1925
370239,1925
370240,1925
370241,1925
370242,1925
370243,1925
370244,1925
370245,1925
370246,1925
370247,1925
446628,1926
446629,1926
446630,1926
446631,1926
446632,1926
446633,1926
446634,1926
446635,1926
446636,1926
446637,1926
446638,1926
446639,1926
446640,1926
446641,1926
446642,1926
446643,1926
446644,1926
446645,1926
446646,1926
446647,1926
446648,1926
446649,1926
446650,1926
446651,1926
446652,1926
446653,1926
446654,1926
446655,1926
371620,1927
371621,1927
371622,1927
371623,1927
371624,1927
371625,1927
371626,1927
371627,1927
371628,1927
371629,1927
371630,1927
371631,1927
371632,1927
371633,1927
371634,1927
371635,1927
371636,1927
371637,1927
371638,1927
371639,1927
371640,1927
371641,1927
371642,1927
371643,1927
371644,1927
371645,1927
371646,1927
371647,1927
437937,1928
437938,1928
437939,1928
437940,1928
437941,1928
437942,1928
437943,1928
437944,1928
437945,1928
437946,1928
437947,1928
437948,1928
437949,1928
437950,1928
437951,1928
437952,1928
437953,1928
437954,1928
437955,1928
437956,1928
437957,1928
437958,1928
437959,1928
437960,1928
437961,1928
437962,1928
437963,1928
437964,1928
438633,1929
438634,1929
438635,1929
438636,1929
438637,1929
438638,1929
438639,1929
438640,1929
438641,1929
438642,1929
438643,1929
438644,1929
438645,1929
438646,1929
438647,1929
438648,1929
438649,1929
438650,1929
438651,1929
438652,1929
438653,1929
438654,1929
438655,1929
438656,1929
438657,1929
438658,1929
438659,1929
438660,1929
438661,1929
426809,1930
426810,1930
426811,1930
426812,1930
426813,1930
426814,1930
426815,1930
426816,1930
426817,1930
426818,1930
426819,1930
426820,1930
426821,1930
426822,1930
426823,1930
426824,1930
426825,1930
426826,1930
426827,1930
426828,1930
426829,1930
426830,1930
426831,1930
426832,1930
426833,1930
426834,1930
426835,1930
426836,1930
451442,1931
451443,1931
451444,1931
451445,1931
451446,1931
451447,1931
451448,1931
451449,1931
451450,1931
451451,1931
451452,1931
451453,1931
451454,1931
451455,1931
451456,1931
451457,1931
451458,1931
451459,1931
451460,1931
451461,1931
451462,1931
451463,1931
451464,1931
451465,1931
451466,1931
451467,1931
451468,1931
451469,1931
427460,1932
427461,1932
427462,1932
427463,1932
427464,1932
427465,1932
427466,1932
427467,1932
427468,1932
427469,1932
427470,1932
427471,1932
427472,1932
427473,1932
427474,1932
427475,1932
427476,1932
427477,1932
427478,1932
427479,1932
427480,1932
427481,1932
427482,1932
427483,1932
427484,1932
427485,1932
427486,1932
427487,1932
425057,1933
425058,1933
425059,1933
425060,1933
425061,1933
425062,1933
425063,1933
425064,1933
425065,1933
425066,1933
425067,1933
425068,1933
425069,1933
425070,1933
425071,1933
425072,1933
425073,1933
425074,1933
425075,1933
425076,1933
425077,1933
425078,1933
425079,1933
425080,1933
425081,1933
425082,1933
425083,1933
425084,1933
425085,1933
425086,1933
425087,1933
425088,1933
436646,1934
436647,1934
436648,1934
436649,1934
436650,1934
436651,1934
436652,1934
436653,1934
436654,1934
436655,1934
436656,1934
436657,1934
436658,1934
436659,1934
436660,1934
436661,1934
436662,1934
436663,1934
436664,1934
436665,1934
436666,1934
436667,1934
436668,1934
436669,1934
436670,1934
436671,1934
418985,1935
418986,1935
418987,1935
418988,1935
418989,1935
418990,1935
418991,1935
418992,1935
418993,1935
418994,1935
418995,1935
418996,1935
418997,1935
418998,1935
418999,1935
419000,1935
419001,1935
419002,1935
419003,1935
419004,1935
419005,1935
419006,1935
419007,1935
419008,1935
419009,1935
452172,1936
452173,1936
452174,1936
452175,1936
452176,1936
452177,1936
452178,1936
452179,1936
452180,1936
452181,1936
452182,1936
452183,1936
452184,1936
452185,1936
452186,1936
452187,1936
452188,1936
452189,1936
452190,1936
452191,1936
452192,1936
452193,1936
452194,1936
452195,1936
452196,1936
452197,1936
452198,1936
452199,1936
369116,1937
369117,1937
369118,1937
369119,1937
369120,1937
369121,1937
369122,1937
369123,1937
369124,1937
369125,1937
369126,1937
369127,1937
369128,1937
369129,1937
369130,1937
369131,1937
369132,1937
369133,1937
369134,1937
369135,1937
369136,1937
369137,1937
369138,1937
369139,1937
369140,1937
369141,1937
369142,1937
420034,1938
420035,1938
420036,1938
420037,1938
420038,1938
420039,1938
420040,1938
420041,1938
420042,1938
420043,1938
420044,1938
420045,1938
420046,1938
420047,1938
420048,1938
420049,1938
420050,1938
420051,1938
420052,1938
420053,1938
420054,1938
420055,1938
420056,1938
420057,1938
420058,1938
420059,1938
420060,1938
420061,1938
420062,1938
420063,1938
420064,1938
420065,1938
370365,1939
370366,1939
370367,1939
370368,1939
370369,1939
370370,1939
370371,1939
370372,1939
370373,1939
370374,1939
370375,1939
370376,1939
370377,1939
370378,1939
370379,1939
370380,1939
370381,1939
370382,1939
370383,1939
370384,1939
370385,1939
370386,1939
370387,1939
370388,1939
370389,1939
370390,1939
370391,1939
426335,1940
426336,1940
426337,1940
426338,1940
426339,1940
426340,1940
426341,1940
426342,1940
426343,1940
426344,1940
426345,1940
426346,1940
426347,1940
426348,1940
426349,1940
426350,1940
426351,1940
426352,1940
426353,1940
426354,1940
426355,1940
426356,1940
426357,1940
426358,1940
426359,1940
426360,1940
426361,1940
426362,1940
431250,1941
431251,1941
431252,1941
431253,1941
431254,1941
431255,1941
431256,1941
431257,1941
431258,1941
431259,1941
431260,1941
431261,1941
431262,1941
431263,1941
431264,1941
431265,1941
431266,1941
431267,1941
431268,1941
431269,1941
431270,1941
431271,1941
431272,1941
431273,1941
431274,1941
431275,1941
431276,1941
431277,1941
431278,1941
431279,1941
431280,1941
431281,1941
429133,1942
429134,1942
429135,1942
429136,1942
429137,1942
429138,1942
429139,1942
429140,1942
429141,1942
429142,1942
429143,1942
429144,1942
429145,1942
429146,1942
429147,1942
429148,1942
429149,1942
429150,1942
429151,1942
429152,1942
429153,1942
429154,1942
429155,1942
429156,1942
429157,1942
429158,1942
429159,1942
429160,1942
429161,1942
429162,1942
429163,1942
435751,1943
435752,1943
435753,1943
435754,1943
435755,1943
435756,1943
435757,1943
435758,1943
435759,1943
435760,1943
435761,1943
435762,1943
435763,1943
435764,1943
435765,1943
435766,1943
435767,1943
435768,1943
435769,1943
435770,1943
435771,1943
435772,1943
435773,1943
435774,1943
435775,1943
435776,1943
435777,1943
435778,1943
435779,1943
435780,1943
431131,1944
431132,1944
431133,1944
431134,1944
431135,1944
431136,1944
431137,1944
431138,1944
431139,1944
431140,1944
431141,1944
431142,1944
431143,1944
431144,1944
431145,1944
431146,1944
431147,1944
431148,1944
431149,1944
431150,1944
431151,1944
431152,1944
431153,1944
431154,1944
431155,1944
431156,1944
431157,1944
431158,1944
431159,1944
431160,1944
440026,1945
440027,1945
440028,1945
440029,1945
440030,1945
440031,1945
440032,1945
440033,1945
440034,1945
440035,1945
440036,1945
440037,1945
440038,1945
440039,1945
440040,1945
440041,1945
440042,1945
440043,1945
440044,1945
440045,1945
440046,1945
440047,1945
440048,1945
440049,1945
440050,1945
440051,1945
440052,1945
440053,1945
440054,1945
440055,1945
440056,1945
440057,1945
432555,1946
432556,1946
432557,1946
432558,1946
432559,1946
432560,1946
432561,1946
432562,1946
432563,1946
432564,1946
432565,1946
432566,1946
432567,1946
432568,1946
432569,1946
432570,1946
432571,1946
432572,1946
432573,1946
432574,1946
432575,1946
432576,1946
432577,1946
432578,1946
432579,1946
432580,1946
432581,1946
444668,1947
444669,1947
444670,1947
444671,1947
444672,1947
444673,1947
444674,1947
444675,1947
444676,1947
444677,1947
444678,1947
444679,1947
444680,1947
444681,1947
444682,1947
444683,1947
444684,1947
444685,1947
444686,1947
444687,1947
444688,1947
444689,1947
444690,1947
444691,1947
444692,1947
444693,1947
444694,1947
450411,1948
450412,1948
450413,1948
450414,1948
450415,1948
450416,1948
450417,1948
450418,1948
450419,1948
450420,1948
450421,1948
450422,1948
450423,1948
450424,1948
450425,1948
450426,1948
450427,1948
450428,1948
450429,1948
450430,1948
450431,1948
450432,1948
450433,1948
450434,1948
450435,1948
450436,1948
450437,1948
450438,1948
450439,1948
450440,1948
422891,1949
422892,1949
422893,1949
422894,1949
422895,1949
422896,1949
422897,1949
422898,1949
422899,1949
422900,1949
422901,1949
422902,1949
422903,1949
422904,1949
422905,1949
422906,1949
422907,1949
422908,1949
422909,1949
422910,1949
422911,1949
422912,1949
422913,1949
422914,1949
422915,1949
422916,1949
422917,1949
422918,1949
371910,1950
371911,1950
371912,1950
371913,1950
371914,1950
371915,1950
371916,1950
371917,1950
371918,1950
371919,1950
371920,1950
371921,1950
371922,1950
371923,1950
371924,1950
371925,1950
371926,1950
371927,1950
371928,1950
371929,1950
371930,1950
371931,1950
371932,1950
371933,1950
371934,1950
371935,1950
371936,1950
371937,1950
436965,1951
436966,1951
436967,1951
436968,1951
436969,1951
436970,1951
436971,1951
436972,1951
436973,1951
436974,1951
436975,1951
436976,1951
436977,1951
436978,1951
436979,1951
436980,1951
436981,1951
436982,1951
436983,1951
436984,1951
436985,1951
436986,1951
436987,1951
436988,1951
436989,1951
436990,1951
436991,1951
420856,1952
420857,1952
420858,1952
420859,1952
420860,1952
420861,1952
420862,1952
420863,1952
420864,1952
420865,1952
420866,1952
420867,1952
420868,1952
420869,1952
420870,1952
420871,1952
420872,1952
420873,1952
420874,1952
420875,1952
420876,1952
420877,1952
420878,1952
420879,1952
420880,1952
420881,1952
420882,1952
420883,1952
370304,1953
370305,1953
370306,1953
370307,1953
370308,1953
370309,1953
370310,1953
370311,1953
370312,1953
370313,1953
370314,1953
370315,1953
370316,1953
370317,1953
370318,1953
370319,1953
370320,1953
370321,1953
370322,1953
370323,1953
370324,1953
370325,1953
370326,1953
370327,1953
370328,1953
370329,1953
370330,1953
370331,1953
370332,1953
370333,1953
370334,1953
370335,1953
426110,1954
426111,1954
426112,1954
426113,1954
426114,1954
426115,1954
426116,1954
426117,1954
426118,1954
426119,1954
426120,1954
426121,1954
426122,1954
426123,1954
426124,1954
426125,1954
426126,1954
426127,1954
426128,1954
426129,1954
426130,1954
426131,1954
426132,1954
426133,1954
426134,1954
426135,1954
426136,1954
426137,1954
442132,1955
442133,1955
442134,1955
442135,1955
442136,1955
442137,1955
442138,1955
442139,1955
442140,1955
442141,1955
442142,1955
442143,1955
442144,1955
442145,1955
442146,1955
442147,1955
442148,1955
442149,1955
442150,1955
442151,1955
442152,1955
442153,1955
442154,1955
442155,1955
442156,1955
442157,1955
442158,1955
442159,1955
442160,1955
442161,1955
447732,1956
447733,1956
447734,1956
447735,1956
447736,1956
447737,1956
447738,1956
447739,1956
447740,1956
447741,1956
447742,1956
447743,1956
447744,1956
447745,1956
447746,1956
447747,1956
447748,1956
447749,1956
447750,1956
447751,1956
447752,1956
447753,1956
447754,1956
447755,1956
447756,1956
447757,1956
442102,1957
442103,1957
442104,1957
442105,1957
442106,1957
442107,1957
442108,1957
442109,1957
442110,1957
442111,1957
442112,1957
442113,1957
442114,1957
442115,1957
442116,1957
442117,1957
442118,1957
442119,1957
442120,1957
442121,1957
442122,1957
442123,1957
442124,1957
442125,1957
442126,1957
442127,1957
442128,1957
442129,1957
442130,1957
442131,1957
443560,1958
443561,1958
443562,1958
443563,1958
443564,1958
443565,1958
443566,1958
443567,1958
443568,1958
443569,1958
443570,1958
443571,1958
443572,1958
443573,1958
443574,1958
443575,1958
443576,1958
443577,1958
443578,1958
443579,1958
443580,1958
443581,1958
443582,1958
443583,1958
443584,1958
443585,1958
443586,1958
443587,1958
446154,1959
446155,1959
446156,1959
446157,1959
446158,1959
446159,1959
446160,1959
446161,1959
446162,1959
446163,1959
446164,1959
446165,1959
446166,1959
446167,1959
446168,1959
446169,1959
446170,1959
446171,1959
446172,1959
446173,1959
446174,1959
446175,1959
446176,1959
446177,1959
446178,1959
446179,1959
446180,1959
446181,1959
431191,1960
431192,1960
431193,1960
431194,1960
431195,1960
431196,1960
431197,1960
431198,1960
431199,1960
431200,1960
431201,1960
431202,1960
431203,1960
431204,1960
431205,1960
431206,1960
431207,1960
431208,1960
431209,1960
431210,1960
431211,1960
431212,1960
431213,1960
431214,1960
431215,1960
431216,1960
431217,1960
431218,1960
431219,1960
431220,1960
370686,1961
370687,1961
370688,1961
370689,1961
370690,1961
370691,1961
370692,1961
370693,1961
370694,1961
370695,1961
370696,1961
370697,1961
370698,1961
370699,1961
370700,1961
370701,1961
370702,1961
370703,1961
370704,1961
370705,1961
370706,1961
370707,1961
370708,1961
370709,1961
370710,1961
370711,1961
370712,1961
370713,1961
427995,1962
427996,1962
427997,1962
427998,1962
427999,1962
428000,1962
428001,1962
428002,1962
428003,1962
428004,1962
428005,1962
428006,1962
428007,1962
428008,1962
428009,1962
428010,1962
428011,1962
428012,1962
428013,1962
428014,1962
428015,1962
428016,1962
428017,1962
428018,1962
428019,1962
428020,1962
428021,1962
428022,1962
428023,1962
370569,1963
370570,1963
370571,1963
370572,1963
370573,1963
370574,1963
370575,1963
370576,1963
370577,1963
370578,1963
370579,1963
370580,1963
370581,1963
370582,1963
370583,1963
370584,1963
370585,1963
370586,1963
370587,1963
370588,1963
370589,1963
370590,1963
370591,1963
370592,1963
370593,1963
370594,1963
370595,1963
370596,1963
370597,1963
370598,1963
435813,1964
435814,1964
435815,1964
435816,1964
435817,1964
435818,1964
435819,1964
435820,1964
435821,1964
435822,1964
435823,1964
435824,1964
435825,1964
435826,1964
435827,1964
435828,1964
435829,1964
435830,1964
435831,1964
435832,1964
435833,1964
435834,1964
435835,1964
435836,1964
435837,1964
435838,1964
435839,1964
435840,1964
435841,1964
435842,1964
433722,1965
433723,1965
433724,1965
433725,1965
433726,1965
433727,1965
433728,1965
433729,1965
433730,1965
433731,1965
433732,1965
433733,1965
433734,1965
433735,1965
433736,1965
433737,1965
433738,1965
433739,1965
433740,1965
433741,1965
433742,1965
433743,1965
433744,1965
433745,1965
433746,1965
433747,1965
433748,1965
433749,1965
433750,1965
433751,1965
433752,1965
433753,1965
433754,1965
453008,1966
453009,1966
453010,1966
453011,1966
453012,1966
453013,1966
453014,1966
453015,1966
453016,1966
453017,1966
453018,1966
453019,1966
453020,1966
453021,1966
453022,1966
453023,1966
453024,1966
453025,1966
453026,1966
453027,1966
453028,1966
453029,1966
453030,1966
453031,1966
453032,1966
453033,1966
453034,1966
447930,1967
447931,1967
447932,1967
447933,1967
447934,1967
447935,1967
447936,1967
447937,1967
447938,1967
447939,1967
447940,1967
447941,1967
447942,1967
447943,1967
447944,1967
447945,1967
447946,1967
447947,1967
447948,1967
447949,1967
447950,1967
447951,1967
447952,1967
447953,1967
447954,1967
447955,1967
447956,1967
447957,1967
447958,1967
447959,1967
447960,1967
447961,1967
436849,1968
436850,1968
436851,1968
436852,1968
436853,1968
436854,1968
436855,1968
436856,1968
436857,1968
436858,1968
436859,1968
436860,1968
436861,1968
436862,1968
436863,1968
436864,1968
436865,1968
436866,1968
436867,1968
436868,1968
436869,1968
436870,1968
436871,1968
436872,1968
436873,1968
436874,1968
436875,1968
436876,1968
427131,1969
427132,1969
427133,1969
427134,1969
427135,1969
427136,1969
427137,1969
427138,1969
427139,1969
427140,1969
427141,1969
427142,1969
427143,1969
427144,1969
427145,1969
427146,1969
427147,1969
427148,1969
427149,1969
427150,1969
427151,1969
427152,1969
427153,1969
427154,1969
427155,1969
427156,1969
427157,1969
442539,1970
442540,1970
442541,1970
442542,1970
442543,1970
442544,1970
442545,1970
442546,1970
442547,1970
442548,1970
442549,1970
442550,1970
442551,1970
442552,1970
442553,1970
442554,1970
442555,1970
442556,1970
442557,1970
442558,1970
442559,1970
442560,1970
442561,1970
442562,1970
442563,1970
442564,1970
442565,1970
442566,1970
442567,1970
442568,1970
430029,1971
430030,1971
430031,1971
430032,1971
430033,1971
430034,1971
430035,1971
430036,1971
430037,1971
430038,1971
430039,1971
430040,1971
430041,1971
430042,1971
430043,1971
430044,1971
430045,1971
430046,1971
430047,1971
430048,1971
430049,1971
430050,1971
430051,1971
430052,1971
430053,1971
430054,1971
430055,1971
430056,1971
435639,1972
435640,1972
435641,1972
435642,1972
435643,1972
435644,1972
435645,1972
435646,1972
435647,1972
435648,1972
435649,1972
435650,1972
435651,1972
435652,1972
435653,1972
435654,1972
435655,1972
435656,1972
435657,1972
435658,1972
435659,1972
435660,1972
435661,1972
435662,1972
435663,1972
435664,1972
435665,1972
435666,1972
370080,1973
370081,1973
370082,1973
370083,1973
370084,1973
370085,1973
370086,1973
370087,1973
370088,1973
370089,1973
370090,1973
370091,1973
370092,1973
370093,1973
370094,1973
370095,1973
370096,1973
370097,1973
370098,1973
370099,1973
370100,1973
370101,1973
370102,1973
370103,1973
370104,1973
370105,1973
370106,1973
370107,1973
449850,1974
449851,1974
449852,1974
449853,1974
449854,1974
449855,1974
449856,1974
449857,1974
449858,1974
449859,1974
449860,1974
449861,1974
449862,1974
449863,1974
449864,1974
449865,1974
449866,1974
449867,1974
449868,1974
449869,1974
449870,1974
449871,1974
449872,1974
449873,1974
449874,1974
449875,1974
449876,1974
449877,1974
449878,1974
371735,1975
371736,1975
371737,1975
371738,1975
371739,1975
371740,1975
371741,1975
371742,1975
371743,1975
371744,1975
371745,1975
371746,1975
371747,1975
371748,1975
371749,1975
371750,1975
371751,1975
371752,1975
371753,1975
371754,1975
371755,1975
371756,1975
371757,1975
371758,1975
371759,1975
371760,1975
371761,1975
371762,1975
448584,1976
448585,1976
448586,1976
448587,1976
448588,1976
448589,1976
448590,1976
448591,1976
448592,1976
448593,1976
448594,1976
448595,1976
448596,1976
448597,1976
448598,1976
448599,1976
448600,1976
448601,1976
448602,1976
448603,1976
448604,1976
448605,1976
448606,1976
448607,1976
448608,1976
448609,1976
448610,1976
448611,1976
448612,1976
448613,1976
415980,1977
415981,1977
415982,1977
415983,1977
415984,1977
415985,1977
415986,1977
415987,1977
415988,1977
415989,1977
415990,1977
415991,1977
415992,1977
415993,1977
415994,1977
415995,1977
415996,1977
415997,1977
415998,1977
415999,1977
416000,1977
416001,1977
416002,1977
416003,1977
416004,1977
416005,1977
416006,1977
416007,1977
416008,1977
416009,1977
416010,1977
416011,1977
430610,1978
430611,1978
430612,1978
430613,1978
430614,1978
430615,1978
430616,1978
430617,1978
430618,1978
430619,1978
430620,1978
430621,1978
430622,1978
430623,1978
430624,1978
430625,1978
430626,1978
430627,1978
430628,1978
430629,1978
430630,1978
430631,1978
430632,1978
430633,1978
430634,1978
430635,1978
430636,1978
430637,1978
430638,1978
430639,1978
430640,1978
430641,1978
430642,1978
438171,1979
438172,1979
438173,1979
438174,1979
438175,1979
438176,1979
438177,1979
438178,1979
438179,1979
438180,1979
438181,1979
438182,1979
438183,1979
438184,1979
438185,1979
438186,1979
438187,1979
438188,1979
438189,1979
438190,1979
438191,1979
438192,1979
438193,1979
438194,1979
438195,1979
438196,1979
438197,1979
438198,1979
438199,1979
438200,1979
438201,1979
438202,1979
440547,1980
440548,1980
440549,1980
440550,1980
440551,1980
440552,1980
440553,1980
440554,1980
440555,1980
440556,1980
440557,1980
440558,1980
440559,1980
440560,1980
440561,1980
440562,1980
440563,1980
440564,1980
440565,1980
440566,1980
440567,1980
440568,1980
440569,1980
440570,1980
440571,1980
440572,1980
440573,1980
440574,1980
440575,1980
440576,1980
416083,1981
416084,1981
416085,1981
416086,1981
416087,1981
416088,1981
416089,1981
416090,1981
416091,1981
416092,1981
416093,1981
416094,1981
416095,1981
416096,1981
416097,1981
416098,1981
416099,1981
416100,1981
416101,1981
416102,1981
416103,1981
416104,1981
416105,1981
416106,1981
416107,1981
416108,1981
428582,1982
428583,1982
428584,1982
428585,1982
428586,1982
428587,1982
428588,1982
428589,1982
428590,1982
428591,1982
428592,1982
428593,1982
428594,1982
428595,1982
428596,1982
428597,1982
428598,1982
428599,1982
428600,1982
428601,1982
428602,1982
428603,1982
428604,1982
428605,1982
428606,1982
428607,1982
428608,1982
428609,1982
419742,1983
419743,1983
419744,1983
419745,1983
419746,1983
419747,1983
419748,1983
419749,1983
419750,1983
419751,1983
419752,1983
419753,1983
419754,1983
419755,1983
419756,1983
419757,1983
419758,1983
419759,1983
419760,1983
419761,1983
419762,1983
419763,1983
419764,1983
419765,1983
419766,1983
419767,1983
419768,1983
451356,1984
451357,1984
451358,1984
451359,1984
451360,1984
451361,1984
451362,1984
451363,1984
451364,1984
451365,1984
451366,1984
451367,1984
451368,1984
451369,1984
451370,1984
451371,1984
451372,1984
451373,1984
451374,1984
451375,1984
451376,1984
451377,1984
451378,1984
451379,1984
451380,1984
451381,1984
441076,1985
441077,1985
441078,1985
441079,1985
441080,1985
441081,1985
441082,1985
441083,1985
441084,1985
441085,1985
441086,1985
441087,1985
441088,1985
441089,1985
441090,1985
441091,1985
441092,1985
441093,1985
441094,1985
441095,1985
441096,1985
441097,1985
441098,1985
441099,1985
441100,1985
441101,1985
441102,1985
441103,1985
441104,1985
370944,1986
370945,1986
370946,1986
370947,1986
370948,1986
370949,1986
370950,1986
370951,1986
370952,1986
370953,1986
370954,1986
370955,1986
370956,1986
370957,1986
370958,1986
370959,1986
370960,1986
370961,1986
370962,1986
370963,1986
370964,1986
370965,1986
370966,1986
370967,1986
370968,1986
370969,1986
370970,1986
370971,1986
370972,1986
444374,1987
444375,1987
444376,1987
444377,1987
444378,1987
444379,1987
444380,1987
444381,1987
444382,1987
